tick,event_time_ns,gps_x,gps_y,gps_position_valid,gps_track_index,vehicle_speed,vehicle_speed_valid,lane_confidence,gps_cross_track,gps_station_yaw_error,gps_heading_valid,avoid_obstacle_detected,avoid_avoidable,avoid_narrow_gap,avoid_maneuver_done,avoid_v_suggest,avoid_ttc,parking_v_suggest,parking_done,parking_path_blocked,traffic_red_active,traffic_green_active,traffic_stopline_detected,traffic_stop_distance,autonomous_enabled,external_stop,camera_available,gps_fixed_ready,lidar_valid,gps_fix_quality,sensor_alive_mask,front_clearance_m,left_clearance_m,right_clearance_m,lane_age_s,lane_timeout_s,gps_age_s,gps_timeout_s,avoid_age_s,avoid_timeout_s,parking_age_s,parking_timeout_s,recovery_age_s,recovery_timeout_s,avoid_points
18743,1789734087326741078,-25.15966869036,-32.286336265392,1,42,0.81047481298447,1,0,0.0038139747921377,0.025340382009745,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,0,1,1,4,126,1.4770356416702,5.074357509613,1.5060461759567,-1,1,0.1406375169754,0.5,67.098648071289,0.5,-1,0.5,0,0,0
18744,1789734087336753220,-25.15966869036,-32.286336265392,1,42,0.81053304672241,1,0,0.0038139747921377,0.025340382009745,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,0,1,1,4,126,1.4770356416702,5.074357509613,1.5060461759567,-1,1,0.15064951777458,0.5,67.108665466309,0.5,-1,0.5,0,0,0
18745,1789734087346748912,-25.15966869036,-32.286336265392,1,42,0.81103247404099,1,0,0.0038139747921377,0.025340382009745,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,0,1,1,4,126,1.4770356416702,5.074357509613,1.5060461759567,-1,1,0.16064542531967,0.5,67.118659973145,0.5,-1,0.5,0,0,0
18746,1789734087356729287,-25.15966869036,-32.286336265392,1,42,0.81145197153091,1,0,0.0038139747921377,0.025340382009745,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,0,1,1,4,126,1.4770356416702,5.074357509613,1.5060461759567,-1,1,0.17062565684319,0.5,67.128639221191,0.5,-1,0.5,0,0,0
18747,1789734087366744768,-25.100636995068,-32.212122932247,1,43,0.81187897920609,1,0,0.0095610599964857,0.0033790045417845,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,0,1,1,4,126,1.4981570243835,5.074357509613,1.5060461759567,-1,1,0.058757789433002,0.5,67.138656616211,0.5,-1,0.5,0,0,0
18748,1789734087376754934,-25.100636995068,-32.212122932247,1,43,0.81174939870834,1,0,0.0095610599964857,0.0033790045417845,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,0,1,1,4,126,1.4981570243835,5.074357509613,1.5060461759567,-1,1,0.06876802444458,0.5,67.148666381836,0.5,-1,0.5,0,0,0
18749,1789734087386745175,-25.100636995068,-32.212122932247,1,43,0.81252127885818,1,0,0.0095610599964857,0.0033790045417845,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,0,1,1,4,126,1.4981570243835,5.074357509613,1.5060461759567,-1,1,0.078758284449577,0.5,67.158653259277,0.5,-1,0.5,0,0,0
18750,1789734087396720812,-25.100636995068,-32.212122932247,1,43,0.81293344497681,1,0,0.0095610599964857,0.0033790045417845,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,0,1,1,4,126,1.4981570243835,5.074357509613,1.5060461759567,-1,1,0.088733911514282,0.5,67.168632507324,0.5,-1,0.5,0,0,0
18751,1789734087406720891,-25.100636995068,-32.212122932247,1,43,0.81300312280655,1,0,0.0095610599964857,0.0033790045417845,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,0,1,1,4,126,1.4981570243835,5.074357509613,1.5060461759567,-1,1,0.098733998835087,0.5,67.17862701416,0.5,-1,0.5,0,0,0
18752,1789734087416735424,-25.100636995068,-32.212122932247,1,43,0.81252771615982,1,0,0.0095610599964857,0.0033790045417845,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,0,1,1,4,126,1.4981570243835,4.1798152923584,1.5060461759567,-1,1,0.1087486743927,0.5,67.18864440918,0.5,-1,0.5,0,0,0
18753,1789734087426746478,-25.100636995068,-32.212122932247,1,43,0.8116974234581,1,0,0.0095610599964857,0.0033790045417845,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,0,1,1,4,126,1.4981570243835,4.1798152923584,1.5204590559006,-1,1,0.11875968426466,0.5,67.198654174805,0.5,-1,0.5,0,0,0
18754,1789734087436737490,-25.100636995068,-32.212122932247,1,43,0.81054157018661,1,0,0.0095610599964857,0.0033790045417845,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,0,1,1,4,126,1.4981570243835,4.1798152923584,1.5204590559006,-1,1,0.12875059247017,0.5,67.208648681641,0.5,-1,0.5,0,0,0
18755,1789734087446732342,-25.100636995068,-32.212122932247,1,43,0.80908340215683,1,0.73014235496521,0.0095610599964857,0.0033790045417845,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.4981570243835,4.1798152923584,1.5204590559006,2.6972861289978,1,0.13874532282352,0.5,67.218643188477,0.5,-1,0.5,0,0,0
18756,1789734087456736204,-25.100636995068,-32.212122932247,1,43,0.80731922388077,1,0.73014235496521,0.0095610599964857,0.0033790045417845,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.4981570243835,4.1798152923584,1.5204590559006,2.7072896957397,1,0.14874908328056,0.5,67.228645324707,0.5,-1,0.5,0,0,0
18757,1789734087466742114,-25.041605299777,-32.137909599101,1,43,0.80437135696411,1,0.73014235496521,0.015108520165086,-0.0090369237586856,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5131579637527,4.1798152923584,1.5204590559006,2.7172958850861,1,0.032569669187069,0.5,67.238655090332,0.5,-1,0.5,0,0,0
18758,1789734087476742850,-25.041605299777,-32.137909599101,1,43,0.80237597227097,1,0.73014235496521,0.015108520165086,-0.0090369237586856,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5131579637527,4.1798152923584,1.5204590559006,2.7272965908051,1,0.042570415884256,0.5,67.248649597168,0.5,-1,0.5,0,0,0
18759,1789734087486727956,-25.041605299777,-32.137909599101,1,43,0.79892730712891,1,0.73014235496521,0.015108520165086,-0.0090369237586856,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5131579637527,4.1798152923584,1.5204590559006,2.7372817993164,1,0.052555527538061,0.5,67.258636474609,0.5,-1,0.5,0,0,0
18760,1789734087496822999,-25.041605299777,-32.137909599101,1,43,0.79563164710999,1,0.73014235496521,0.015108520165086,-0.0090369237586856,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5131579637527,4.1798152923584,1.5204590559006,2.7473752498627,1,0.062649056315422,0.5,67.268730163574,0.5,-1,0.5,0,0,0
18761,1789734087506771959,-25.041605299777,-32.137909599101,1,43,0.79154676198959,1,0.73014235496521,0.015108520165086,-0.0090369237586856,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5131579637527,4.1798152923584,1.5204590559006,2.7573256492615,1,0.07259950786829,0.5,67.278678894043,0.5,-1,0.5,0,0,0
18762,1789734087516719705,-25.041605299777,-32.137909599101,1,43,0.78928887844086,1,0.73014235496521,0.015108520165086,-0.0090369237586856,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5131579637527,4.2857918739319,1.5204590559006,2.7672734260559,1,0.082547180354595,0.5,67.288627624512,0.5,-1,0.5,0,0,0
18763,1789734087526761890,-25.041605299777,-32.137909599101,1,43,0.78694951534271,1,0.753751039505,0.015108520165086,-0.0090369237586856,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5131579637527,4.2857918739319,1.5198843479156,0.27817445993423,1,0.092589050531387,0.5,67.298667907715,0.5,-1,0.5,0,0,0
18764,1789734087536715570,-25.041605299777,-32.137909599101,1,43,0.78394508361816,1,0.753751039505,0.015108520165086,-0.0090369237586856,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5131579637527,4.2857918739319,1.5198843479156,0.28812858462334,1,0.10254316031933,0.5,67.308624267578,0.5,-1,0.5,0,0,0
18765,1789734087546780434,-25.041605299777,-32.137909599101,1,43,0.78051596879959,1,0.753751039505,0.015108520165086,-0.0090369237586856,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5131579637527,4.2857918739319,1.5198843479156,0.29819351434708,1,0.11260811239481,0.5,67.318687438965,0.5,-1,0.5,0,0,0
18766,1789734087556805607,-25.041605299777,-32.137909599101,1,43,0.77613407373428,1,0.753751039505,0.015108520165086,-0.0090369237586856,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5131579637527,4.2857918739319,1.5198843479156,0.30821859836578,1,0.12263318151236,0.5,67.328712463379,0.5,-1,0.5,0,0,0
18767,1789734087566715011,-24.967815680662,-32.063696265164,1,43,0.77299690246582,1,0.753751039505,0.0073932460509241,-0.009974867105484,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5161578655243,4.2857918739319,1.5198843479156,0.31812793016434,1,0.010067557916045,0.5,67.338623046875,0.5,-1,0.5,0,0,0
18768,1789734087576745583,-24.967815680662,-32.063696265164,1,43,0.76801329851151,1,0.753751039505,0.0073932460509241,-0.009974867105484,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5161578655243,4.2857918739319,1.5198843479156,0.32815855741501,1,0.020098198205233,0.5,67.348655700684,0.5,-1,0.5,0,0,0
18769,1789734087586748512,-24.967815680662,-32.063696265164,1,43,0.76435762643814,1,0.7543351650238,0.0073932460509241,-0.009974867105484,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5161578655243,4.2857918739319,1.5198843479156,0.23819562792778,1,0.030101088806987,0.5,67.358657836914,0.5,-1,0.5,0,0,0
18770,1789734087596733076,-24.967815680662,-32.063696265164,1,43,0.75976175069809,1,0.7543351650238,0.0073932460509241,-0.009974867105484,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5161578655243,4.2857918739319,1.5198843479156,0.24818018078804,1,0.040085639804602,0.5,67.368644714355,0.5,-1,0.5,0,0,0
18771,1789734087606721010,-24.967815680662,-32.063696265164,1,43,0.75489586591721,1,0.7543351650238,0.0073932460509241,-0.009974867105484,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5161578655243,4.2857918739319,1.5198843479156,0.2581681907177,1,0.050073646008968,0.5,67.378631591797,0.5,-1,0.5,0,0,0
18772,1789734087616789775,-24.967815680662,-32.063696265164,1,43,0.75011247396469,1,0.7543351650238,0.0073932460509241,-0.009974867105484,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5161578655243,4.3396053314209,1.5290323495865,0.26823672652245,1,0.060142192989588,0.5,67.388702392578,0.5,-1,0.5,0,0,0
18773,1789734087626735922,-24.967815680662,-32.063696265164,1,43,0.74464863538742,1,0.7543351650238,0.0073932460509241,-0.009974867105484,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5161578655243,4.3396053314209,1.5290323495865,0.27818301320076,1,0.07008845359087,0.5,67.398643493652,0.5,-1,0.5,0,0,0
18774,1789734087636739100,-24.967815680662,-32.063696265164,1,43,0.74067282676697,1,0.75282031297684,0.0073932460509241,-0.009974867105484,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5161578655243,4.3396053314209,1.5290323495865,0.18822060525417,1,0.080091618001461,0.5,67.408645629883,0.5,-1,0.5,0,0,0
18775,1789734087646735590,-24.967815680662,-32.063696265164,1,43,0.73499208688736,1,0.75282031297684,0.0073932460509241,-0.009974867105484,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5161578655243,4.3396053314209,1.5290323495865,0.19821715354919,1,0.090088166296482,0.5,67.418647766113,0.5,-1,0.5,0,0,0
18776,1789734087656825516,-24.967815680662,-32.063696265164,1,43,0.72966820001602,1,0.75282031297684,0.0073932460509241,-0.009974867105484,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5161578655243,4.3396053314209,1.5290323495865,0.20830672979355,1,0.10017774254084,0.5,67.428733825684,0.5,-1,0.5,0,0,0
18777,1789734087666772969,-24.967815680662,-32.063696265164,1,43,0.72433638572693,1,0.75282031297684,0.0073932460509241,-0.0095521053299308,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,4.3396053314209,1.5290323495865,0.21825458109379,1,0.1101255863905,0.5,67.438682556152,0.5,-1,0.5,0,0,0
18778,1789734087676798194,-24.967815680662,-32.063696265164,1,43,0.71928894519806,1,0.75282031297684,0.0073932460509241,-0.0095521053299308,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,4.3396053314209,1.5290323495865,0.22827899456024,1,0.12015000730753,0.5,67.448707580566,0.5,-1,0.5,0,0,0
18779,1789734087686748296,-24.967815680662,-32.063696265164,1,43,0.71454894542694,1,0.75282031297684,0.0073932460509241,-0.0095521053299308,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,4.3396053314209,1.5290323495865,0.23822970688343,1,0.1301007270813,0.5,67.458656311035,0.5,-1,0.5,0,0,0
18780,1789734087696749128,-24.967815680662,-32.063696265164,1,43,0.7082057595253,1,0.75282031297684,0.0073932460509241,-0.0095521053299308,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,4.3396053314209,1.5290323495865,0.24823068082333,1,0.14010170102119,0.5,67.468658447266,0.5,-1,0.5,0,0,0
18781,1789734087706742862,-24.967815680662,-32.063696265164,1,43,0.70297342538834,1,0.75282031297684,0.0073932460509241,-0.0095521053299308,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,4.3396053314209,1.5290323495865,0.25822442770004,1,0.15009543299675,0.5,67.478652954102,0.5,-1,0.5,0,0,0
18782,1789734087716774920,-24.967815680662,-32.063696265164,1,43,0.69763267040253,1,0.75282031297684,0.0073932460509241,-0.0095521053299308,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,5.4277939796448,1.5266999006271,0.26825642585754,1,0.16012743115425,0.5,67.48868560791,0.5,-1,0.5,0,0,0
18783,1789734087726735203,-24.967815680662,-32.063696265164,1,43,0.6934112906456,1,0.75282031297684,0.0073932460509241,-0.0095521053299308,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,5.4277939796448,1.5266999006271,0.27821671962738,1,0.17008772492409,0.5,67.498641967773,0.5,-1,0.5,0,0,0
18784,1789734087736730586,-24.967815680662,-32.063696265164,1,43,0.68876254558563,1,0.62912482023239,0.0073932460509241,-0.0095521053299308,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,5.4277939796448,1.5266999006271,0.18824730813503,1,0.18008305132389,0.5,67.508636474609,0.5,-1,0.5,0,0,0
18785,1789734087746740092,-24.967815680662,-32.063696265164,1,43,0.68312031030655,1,0.62912482023239,0.0073932460509241,-0.0095521053299308,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,5.4277939796448,1.5266999006271,0.19825686514378,1,0.19009260833263,0.5,67.518646240234,0.5,-1,0.5,0,0,0
18786,1789734087756789133,-24.967815680662,-32.063696265164,1,43,0.67837119102478,1,0.62912482023239,0.0073932460509241,-0.0095521053299308,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,5.4277939796448,1.5266999006271,0.20830583572388,1,0.20014157891273,0.5,67.528701782227,0.5,-1,0.5,0,0,0
18787,1789734087766771536,-24.923541909193,-31.989482932018,1,44,0.67495340108871,1,0.62912482023239,0.022085811942816,-0.0090080322697759,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,5.4277939796448,1.5266999006271,0.21828834712505,1,0.077765390276909,0.5,67.538681030273,0.5,-1,0.5,0,0,0
18788,1789734087776811940,-24.923541909193,-31.989482932018,1,44,0.67122918367386,1,0.62912482023239,0.022085811942816,-0.0090080322697759,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,5.4277939796448,1.5266999006271,0.22832831740379,1,0.087805360555649,0.5,67.548721313477,0.5,-1,0.5,0,0,0
18789,1789734087786762617,-24.923541909193,-31.989482932018,1,44,0.66810083389282,1,0.62912482023239,0.022085811942816,-0.0090080322697759,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,5.4277939796448,1.5266999006271,0.23827946186066,1,0.097756497561932,0.5,67.558670043945,0.5,-1,0.5,0,0,0
18790,1789734087796731865,-24.923541909193,-31.989482932018,1,44,0.66382056474686,1,0.62912482023239,0.022085811942816,-0.0090080322697759,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,5.4277939796448,1.5266999006271,0.24824866652489,1,0.10772570967674,0.5,67.568641662598,0.5,-1,0.5,0,0,0
18791,1789734087806757809,-24.923541909193,-31.989482932018,1,44,0.65987437963486,1,0.62912482023239,0.022085811942816,-0.0090080322697759,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,5.4277939796448,1.5266999006271,0.25827464461327,1,0.1177516952157,0.5,67.578666687012,0.5,-1,0.5,0,0,0
18792,1789734087816823583,-24.923541909193,-31.989482932018,1,44,0.65619522333145,1,0.62912482023239,0.022085811942816,-0.0090080322697759,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,4.3977680206299,1.5321373939514,0.26834043860435,1,0.12781748175621,0.5,67.588729858398,0.5,-1,0.5,0,0,0
18793,1789734087826732737,-24.923541909193,-31.989482932018,1,44,0.6511235833168,1,0.62912482023239,0.022085811942816,-0.0090080322697759,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,4.3977680206299,1.5321373939514,0.2782496213913,1,0.13772666454315,0.5,67.598640441895,0.5,-1,0.5,0,0,0
18794,1789734087836732608,-24.923541909193,-31.989482932018,1,44,0.64813435077667,1,0.62912482023239,0.022085811942816,-0.0090080322697759,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,4.3977680206299,1.5321373939514,0.2882494032383,1,0.14772644639015,0.5,67.608642578125,0.5,-1,0.5,0,0,0
18795,1789734087846739720,-24.923541909193,-31.989482932018,1,44,0.64370459318161,1,0.63212275505066,0.022085811942816,-0.0090080322697759,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,4.3977680206299,1.5321373939514,0.19829045236111,1,0.15773357450962,0.5,67.61865234375,0.5,-1,0.5,0,0,0
18796,1789734087856772482,-24.923541909193,-31.989482932018,1,44,0.64060860872269,1,0.63212275505066,0.022085811942816,-0.0090080322697759,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5250344276428,4.3977680206299,1.5321373939514,0.20832327008247,1,0.16776639223099,0.5,67.628684997559,0.5,-1,0.5,0,0,0
18797,1789734087866775883,-24.864510213901,-31.915269598872,1,44,0.63721549510956,1,0.63212275505066,0.026710884645581,-0.0080279614776373,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5253709554672,4.3977680206299,1.5321373939514,0.21832662820816,1,0.04894295707345,0.5,67.638687133789,0.5,-1,0.5,0,0,0
18798,1789734087876781389,-24.864510213901,-31.915269598872,1,44,0.6338238120079,1,0.63212275505066,0.026710884645581,-0.0080279614776373,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5253709554672,4.3977680206299,1.5321373939514,0.22833223640919,1,0.058948565274477,0.5,67.64868927002,0.5,-1,0.5,0,0,0
18799,1789734087886762638,-24.864510213901,-31.915269598872,1,44,0.6309586763382,1,0.63212275505066,0.026710884645581,-0.0080279614776373,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5253709554672,4.3977680206299,1.5321373939514,0.23831334710121,1,0.068929679691792,0.5,67.658668518066,0.5,-1,0.5,0,0,0
18800,1789734087896764654,-24.864510213901,-31.915269598872,1,44,0.62791848182678,1,0.63212275505066,0.026710884645581,-0.0080279614776373,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5253709554672,4.3977680206299,1.5321373939514,0.24831512570381,1,0.078931450843811,0.5,67.668670654297,0.5,-1,0.5,0,0,0
18801,1789734087906807452,-24.864510213901,-31.915269598872,1,44,0.62507277727127,1,0.63212275505066,0.026710884645581,-0.0080279614776373,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5253709554672,4.3977680206299,1.5321373939514,0.25835829973221,1,0.088974632322788,0.5,67.678718566895,0.5,-1,0.5,0,0,0
18802,1789734087916778913,-24.864510213901,-31.915269598872,1,44,0.62259417772293,1,0.63212275505066,0.026710884645581,-0.0080279614776373,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5253709554672,4.1076421737671,1.5342530012131,0.26832962036133,1,0.098945938050747,0.5,67.688690185547,0.5,-1,0.5,0,0,0
18803,1789734087926738419,-24.864510213901,-31.915269598872,1,44,0.61993563175201,1,0.63212275505066,0.026710884645581,-0.0080279614776373,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5253709554672,4.1076421737671,1.5342530012131,0.2782891690731,1,0.10890550911427,0.5,67.69864654541,0.5,-1,0.5,0,0,0
18804,1789734087936740403,-24.864510213901,-31.915269598872,1,44,0.6171954870224,1,0.70249462127686,0.026710884645581,-0.0080279614776373,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5253709554672,4.1076421737671,1.5342530012131,0.18832451105118,1,0.11890728026628,0.5,67.708648681641,0.5,-1,0.5,0,0,0
18805,1789734087946765865,-24.864510213901,-31.915269598872,1,44,0.61586833000183,1,0.70249462127686,0.026710884645581,-0.0080279614776373,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5253709554672,4.1076421737671,1.5342530012131,0.19835005700588,1,0.12893281877041,0.5,67.718673706055,0.5,-1,0.5,0,0,0
18806,1789734087956784629,-24.864510213901,-31.915269598872,1,44,0.61317980289459,1,0.70249462127686,0.026710884645581,-0.0080279614776373,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5253709554672,4.1076421737671,1.5342530012131,0.20836885273457,1,0.13895161449909,0.5,67.728691101074,0.5,-1,0.5,0,0,0
18807,1789734087966783055,-24.820236442432,-31.878162932299,1,44,0.61163461208344,1,0.70249462127686,0.018612720072269,-0.0055861109867692,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5310343503952,4.1076421737671,1.5342530012131,0.2183673530817,1,0.03159598633647,0.5,67.738693237305,0.5,-1,0.5,0,0,0
18808,1789734087976825210,-24.820236442432,-31.878162932299,1,44,0.60998266935349,1,0.70249462127686,0.018612720072269,-0.0055861109867692,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5310343503952,4.1076421737671,1.5342530012131,0.22840921580791,1,0.041637860238552,0.5,67.748733520508,0.5,-1,0.5,0,0,0
18809,1789734087986740781,-24.820236442432,-31.878162932299,1,44,0.60779404640198,1,0.70249462127686,0.018612720072269,-0.0055861109867692,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5310343503952,4.1076421737671,1.5342530012131,0.23832511901855,1,0.051553759723902,0.5,67.758651733398,0.5,-1,0.5,0,0,0
18810,1789734087996745026,-24.820236442432,-31.878162932299,1,44,0.60756385326385,1,0.70249462127686,0.018612720072269,-0.0055861109867692,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5310343503952,4.1076421737671,1.5342530012131,0.24832934141159,1,0.061557978391647,0.5,67.768653869629,0.5,-1,0.5,0,0,0
18811,1789734088006724144,-24.820236442432,-31.878162932299,1,44,0.60528540611267,1,0.70249462127686,0.018612720072269,-0.0055861109867692,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5310343503952,4.1076421737671,1.5342530012131,0.25830861926079,1,0.071537263691425,0.5,67.778633117676,0.5,-1,0.5,0,0,0
18812,1789734088016791466,-24.820236442432,-31.878162932299,1,44,0.60386151075363,1,0.70249462127686,0.018612720072269,-0.0055861109867692,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5310343503952,3.69864320755,1.5317064523697,0.26837563514709,1,0.081604294478893,0.5,67.788703918457,0.5,-1,0.5,0,0,0
18813,1789734088026732952,-24.820236442432,-31.878162932299,1,44,0.60266882181168,1,0.70249462127686,0.018612720072269,-0.0055861109867692,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5310343503952,3.69864320755,1.5317064523697,0.27831733226776,1,0.091545976698399,0.5,67.798645019531,0.5,-1,0.5,0,0,0
18814,1789734088036715078,-24.820236442432,-31.878162932299,1,44,0.6004866361618,1,0.70249462127686,0.018612720072269,-0.0055861109867692,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5310343503952,3.69864320755,1.5317064523697,0.28829944133759,1,0.10152807831764,0.5,67.808624267578,0.5,-1,0.5,0,0,0
18815,1789734088046777671,-24.820236442432,-31.878162932299,1,44,0.6009516119957,1,0.65408176183701,0.018612720072269,-0.0055861109867692,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5310343503952,3.69864320755,1.5317064523697,0.19839711487293,1,0.11159072816372,0.5,67.818687438965,0.5,-1,0.5,0,0,0
18816,1789734088056768283,-24.820236442432,-31.878162932299,1,44,0.5995420217514,1,0.65408176183701,0.018612720072269,-0.0055861109867692,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,1,0,1,1,1,4,127,1.5310343503952,3.69864320755,1.5317064523697,0.20838776230812,1,0.12158136814833,0.5,67.828674316406,0.5,-1,0.5,0,0,0
