stamp_s,state,stop_count,pose_x,pose_y,pose_yaw,ref_x,ref_y,ref_yaw,ref_curvature,target_str,act_str,v_ref,act_v,dx,dy,dyaw
1788451504.7055154,searching_for_gap,0,0.0075216899832658635,-0.004031454278105585,-0.0013337897760443693,1.5,0.0,0.0,0.0,0.0,-0.002171008847653866,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.715164,searching_for_gap,0,0.0075216899832658635,-0.004031454278105585,-0.0013337897760443693,1.5,0.0,0.0,0.0,0.0,-0.002144377212971449,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.7265298,searching_for_gap,0,0.0075216899832658635,-0.004031454278105585,-0.0013337897760443693,1.5,0.0,0.0,0.0,0.0,-0.002064482541754842,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.7356467,searching_for_gap,0,0.0075216899832658635,-0.004031454278105585,-0.0013337897760443693,1.5,0.0,0.0,0.0,0.0,-0.003635747591033578,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.7452233,searching_for_gap,0,0.0075216899832658635,-0.004031454278105585,-0.0013337897760443693,1.5,0.0,0.0,0.0,0.0,-0.0037955371662974358,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.755672,searching_for_gap,0,0.0075216899832658635,-0.004031454278105585,-0.0013337897760443693,1.5,0.0,0.0,0.0,0.0,-0.004141747951507568,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.765229,searching_for_gap,0,0.0075216899832658635,-0.004031454278105585,-0.0013337897760443693,1.5,0.0,0.0,0.0,0.0,-0.0023307986557483673,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.7753081,searching_for_gap,0,0.0075216899832658635,-0.004031454278105585,-0.0013337897760443693,1.5,0.0,0.0,0.0,0.0,-0.0010258496040478349,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.7853794,searching_for_gap,0,0.007120738971766222,-0.004558905258408627,-0.0016584732090403342,1.5,0.0,0.0,0.0,0.0,-0.000945954816415906,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.7954009,searching_for_gap,0,0.007120738971766222,-0.004558905258408627,-0.0016584732090403342,1.5,0.0,0.0,0.0,0.0,-0.0009992180857807398,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.8051789,searching_for_gap,0,0.007120738971766222,-0.004558905258408627,-0.0016584732090403342,1.5,0.0,0.0,0.0,0.0,-0.0032629049383103848,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.815172,searching_for_gap,0,0.007120738971766222,-0.004558905258408627,-0.0016584732090403342,1.5,0.0,0.0,0.0,0.0,-0.002543851500377059,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.8264372,searching_for_gap,0,0.007120738971766222,-0.004558905258408627,-0.0016584732090403342,1.5,0.0,0.0,0.0,0.0,-0.0033694314770400524,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.8365266,searching_for_gap,0,0.007120738971766222,-0.004558905258408627,-0.0016584732090403342,1.5,0.0,0.0,0.0,0.0,-0.00145195540972054,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.845404,searching_for_gap,0,0.007120738971766222,-0.004558905258408627,-0.0016584732090403342,1.5,0.0,0.0,0.0,0.0,-0.0017449031583964825,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.855454,searching_for_gap,0,0.007120738971766222,-0.004558905258408627,-0.0016584732090403342,1.5,0.0,0.0,0.0,0.0,-0.0012655341997742653,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.8652756,searching_for_gap,0,0.007120738971766222,-0.004558905258408627,-0.0016584732090403342,1.5,0.0,0.0,0.0,0.0,-0.0023041670210659504,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
